workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,901.86,0.00,0.00,0.00,,,901.86,901.86,2.14,186.00,273.00,1.05,19442552,2026-09-18T06:22:43Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,1460.14,0.00,0.00,0.00,,,1460.14,1460.14,2.42,183.00,271.00,1.04,19441600,2026-09-18T06:22:43Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,884.66,0.00,0.00,0.00,,,884.66,884.66,1.60,19.00,30.00,1.04,19443680,2026-09-18T06:22:43Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,972.32,0.00,0.00,0.00,,,972.32,972.32,1.68,39.00,59.00,1.04,19444728,2026-09-18T06:22:44Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,569.54,631.27,185.83,445.44,,,1200.81,1014.98,2.16,187.00,272.00,1.04,19445936,2026-09-18T06:22:44Z
A,orig,layers_5,async,128,1,1,0.00,100.00,499.42,256.53,186.05,70.48,,,755.95,569.90,2.09,187.00,271.00,1.04,19447344,2026-09-18T06:22:44Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,572.68,247.47,177.86,7.82,61.80,2.00,820.15,580.50,2.17,187.00,271.00,1.04,19447092,2026-09-18T06:22:45Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,573.51,252.84,182.67,8.21,61.96,2.00,826.35,581.72,2.14,187.00,271.00,1.04,19446736,2026-09-18T06:22:45Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,1437.07,8247.45,180.31,8067.15,,,9684.52,9504.22,2.16,188.00,280.00,1.04,19445332,2026-09-18T06:22:45Z
A,orig,layers_92,async,128,1,1,0.00,100.00,565.42,386.18,176.06,210.12,,,951.60,775.54,2.12,188.00,278.00,1.04,19448064,2026-09-18T06:22:46Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,572.01,379.70,175.45,138.39,65.86,87.00,951.71,710.40,2.11,188.00,278.00,1.04,19448816,2026-09-18T06:22:46Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,564.04,370.59,179.96,124.42,66.20,87.00,934.63,688.46,2.18,188.00,278.00,1.04,19427748,2026-09-18T06:22:46Z
A,orig,2d,pread,128,1,1,0.00,100.00,569.57,1820.31,181.73,1638.58,,,2389.88,2208.15,2.10,188.00,280.00,1.04,19428232,2026-09-18T06:22:47Z
A,orig,2d,async,128,1,1,0.00,100.00,572.57,274.33,188.31,86.02,,,846.90,658.59,2.14,188.00,278.00,1.04,19428516,2026-09-18T06:22:47Z
A,orig,2d,async_win,128,1,1,0.00,100.00,565.77,268.80,183.99,22.33,62.48,13.00,834.57,588.10,2.09,188.00,278.00,1.04,19429572,2026-09-18T06:22:47Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,562.15,272.21,185.40,23.77,63.04,13.00,834.36,585.92,2.14,188.00,278.00,1.04,19430904,2026-09-18T06:22:48Z
A,orig,2e_K10,pread,128,1,1,0.00,100.00,505.94,2641.34,177.54,2463.79,,,3147.28,2969.73,2.19,185.00,297.00,1.04,19431048,2026-09-18T06:22:48Z
A,orig,2e_K10,async,128,1,1,0.00,100.00,568.84,282.64,180.06,102.58,,,851.48,671.42,2.14,186.00,291.00,1.04,19431820,2026-09-18T06:22:48Z
A,orig,2e_K10,async_win,128,1,1,0.00,100.00,567.76,280.02,180.68,36.30,63.04,23.00,847.78,604.06,2.14,186.00,291.00,1.04,19433756,2026-09-18T06:22:48Z
A,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,575.70,271.74,178.70,31.59,61.45,23.00,847.44,607.29,2.18,186.00,292.00,1.04,19433684,2026-09-18T06:22:49Z
A,orig,2e_K500,pread,128,1,1,0.00,100.00,563.76,20843.22,185.33,20657.89,,,21406.98,21221.65,2.06,166.00,431.00,1.04,19436696,2026-09-18T06:22:49Z
A,orig,2e_K500,async,128,1,1,0.00,100.00,547.77,1103.09,180.92,922.17,,,1650.86,1469.94,2.14,186.00,374.00,1.04,19436224,2026-09-18T06:22:49Z
A,orig,2e_K500,async_win,128,1,1,0.00,100.00,1795.54,957.61,181.07,684.37,92.17,450.00,2753.15,2479.91,2.15,186.00,375.00,1.04,19437060,2026-09-18T06:22:50Z
A,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,546.85,1024.56,179.80,751.76,93.00,450.00,1571.41,1298.61,2.13,186.00,380.00,1.04,19441648,2026-09-18T06:22:50Z
A,orig,2f_top14,pread,128,1,1,0.00,100.00,571.19,1436.23,185.04,1251.19,,,2007.42,1822.38,2.15,186.00,286.00,1.04,19443808,2026-09-18T06:22:50Z
A,orig,2f_top14,async,128,1,1,0.00,100.00,574.14,269.51,187.04,82.47,,,843.65,656.61,2.17,186.00,286.00,1.04,19442684,2026-09-18T06:22:51Z
A,orig,2f_top14,async_win,128,1,1,0.00,100.00,568.71,262.40,180.15,19.71,62.55,13.00,831.11,588.42,2.15,186.00,286.00,1.04,19446208,2026-09-18T06:22:51Z
A,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,564.88,260.06,178.74,19.61,61.72,13.00,824.94,584.49,2.18,186.00,286.00,1.04,19439824,2026-09-18T06:22:51Z
A,orig,2f_top28,pread,128,1,1,0.00,100.00,570.17,2625.96,185.40,2440.56,,,3196.13,3010.73,2.14,186.00,302.00,1.04,19447824,2026-09-18T06:22:52Z
A,orig,2f_top28,async,128,1,1,0.00,100.00,564.49,288.62,185.96,102.66,,,853.11,667.15,2.11,187.00,301.00,1.04,19447972,2026-09-18T06:22:52Z
A,orig,2f_top28,async_win,128,1,1,0.00,100.00,571.29,292.48,184.62,45.09,62.77,27.00,863.77,616.38,2.09,187.00,301.00,1.04,19450092,2026-09-18T06:22:52Z
A,orig,2f_top28,async_bulk,128,1,1,0.00,100.00,597.84,288.15,185.14,40.66,62.36,27.00,885.99,638.50,2.14,187.00,301.00,1.04,19450352,2026-09-18T06:22:53Z
A,orig,2f_top100,pread,128,1,1,0.00,100.00,574.38,8801.07,180.83,8620.24,,,9375.45,9194.62,2.13,182.00,342.00,1.04,19450804,2026-09-18T06:22:53Z
A,orig,2f_top100,async,128,1,1,0.00,100.00,506.03,385.78,184.79,200.99,,,891.81,707.02,2.21,183.00,338.00,1.04,19469372,2026-09-18T06:22:53Z
A,orig,2f_top100,async_win,128,1,1,0.00,100.00,571.39,379.38,179.66,134.21,65.51,96.00,950.77,705.60,2.12,183.00,339.00,1.04,19470356,2026-09-18T06:22:54Z
A,orig,2f_top100,async_bulk,128,1,1,0.00,100.00,569.02,377.77,179.20,133.34,65.23,96.00,946.79,702.36,2.14,183.00,338.00,1.04,19471544,2026-09-18T06:22:54Z
A,orig,2f_top500,pread,128,1,1,0.00,100.00,539.58,19718.77,181.47,19537.30,,,20258.35,20076.88,2.06,168.00,430.00,1.04,19473100,2026-09-18T06:22:54Z
A,orig,2f_top500,async,128,1,1,0.00,100.00,544.63,1051.16,178.09,873.06,,,1595.79,1417.69,2.12,185.00,382.00,1.04,19473192,2026-09-18T06:22:55Z
A,orig,2f_top500,async_win,128,1,1,0.00,100.00,548.25,1016.36,179.41,747.03,89.92,440.00,1564.61,1295.28,2.12,185.00,381.00,1.04,19473860,2026-09-18T06:22:55Z
A,orig,2f_top500,async_bulk,128,1,1,0.00,100.00,544.67,936.65,176.39,670.39,89.87,440.00,1481.32,1215.06,2.12,185.00,379.00,1.04,19479884,2026-09-18T06:22:55Z
A,orig,2f_slru,pread,128,1,1,0.00,100.00,98.73,18274.77,185.52,18089.26,,,18373.50,18187.99,1.53,0.00,278.00,1.04,19480968,2026-09-18T06:22:56Z
A,orig,2f_slru,async,128,1,1,0.00,100.00,100.72,7350.10,188.69,7161.40,,,7450.82,7262.12,1.56,0.00,278.00,1.04,19478268,2026-09-18T06:22:56Z
A,orig,2f_slru,async_win,128,1,1,0.00,94.20,99.10,2651.16,180.84,2063.45,406.87,138.00,2750.26,2162.55,1.57,0.00,278.00,1.04,19479476,2026-09-18T06:22:56Z
A,orig,2f_slru,async_bulk,128,1,1,0.00,1.50,869.13,679.46,183.91,84.29,411.26,2.00,1548.59,953.42,2.21,184.00,271.00,1.04,19486504,2026-09-18T06:22:56Z
A,orig,leaf_freq_K10,pread,128,1,1,0.00,100.00,889.97,1086.51,186.86,899.65,,,1976.48,1789.62,2.15,184.00,285.00,1.04,19487664,2026-09-18T06:22:57Z
A,orig,leaf_freq_K10,async,128,1,1,0.00,100.00,872.10,253.50,179.88,73.62,,,1125.60,945.72,2.13,184.00,285.00,1.04,19488676,2026-09-18T06:22:57Z
A,orig,leaf_freq_K10,async_win,128,1,1,0.00,100.00,896.62,257.68,178.10,16.75,62.83,10.00,1154.30,913.37,2.20,184.00,285.00,1.04,19474044,2026-09-18T06:22:57Z
A,orig,leaf_freq_K10,async_bulk,128,1,1,0.00,100.00,888.41,252.84,176.40,15.10,61.34,10.00,1141.25,903.51,2.14,184.00,285.00,1.04,19487960,2026-09-18T06:22:58Z
A,orig,leaf_rand_K10,pread,128,1,1,0.00,100.00,881.31,1051.12,180.79,870.33,,,1932.43,1751.64,2.14,186.00,273.00,1.03,19488540,2026-09-18T06:22:58Z
A,orig,leaf_rand_K10,async,128,1,1,0.00,100.00,883.17,261.62,185.82,75.80,,,1144.79,958.97,2.21,186.00,273.00,1.03,19489848,2026-09-18T06:22:58Z
A,orig,leaf_rand_K10,async_win,128,1,1,0.00,100.00,888.96,261.71,184.10,15.37,62.25,10.00,1150.67,904.33,2.16,186.00,273.00,1.03,19480504,2026-09-18T06:22:59Z
A,orig,leaf_rand_K10,async_bulk,128,1,1,0.00,100.00,884.34,262.65,185.59,15.25,61.82,10.00,1146.99,899.59,2.16,186.00,273.00,1.03,19481572,2026-09-18T06:22:59Z
A,orig,learned_markov_14,pread,128,1,1,0.00,100.00,501.35,1461.06,181.44,1279.62,,,1962.41,1780.97,2.14,188.00,277.00,1.03,19483976,2026-09-18T06:22:59Z
A,orig,learned_markov_14,async,128,1,1,0.00,100.00,574.42,262.89,184.51,78.39,,,837.31,652.81,2.14,188.00,277.00,1.03,19484580,2026-09-18T06:23:00Z
A,orig,learned_markov_14,async_win,128,1,1,0.00,100.00,1260.04,256.00,175.26,19.28,61.47,13.00,1516.04,1279.32,2.14,188.00,277.00,1.03,19485608,2026-09-18T06:23:00Z
A,orig,learned_markov_14,async_bulk,128,1,1,0.00,100.00,567.64,254.99,174.04,19.83,61.12,13.00,822.63,587.47,2.11,188.00,277.00,1.03,19486592,2026-09-18T06:23:00Z
A,orig,learned_markov_28,pread,128,1,1,0.00,100.00,568.33,2523.35,150.44,2372.91,,,3091.68,2941.24,2.15,188.00,279.00,1.03,19486688,2026-09-18T06:23:01Z
A,orig,learned_markov_28,async,128,1,1,0.00,100.00,507.66,258.20,156.96,101.25,,,765.86,608.91,2.14,188.00,278.00,1.03,19486352,2026-09-18T06:23:01Z
A,orig,learned_markov_28,async_win,128,1,1,0.00,100.00,571.98,249.20,148.89,38.50,61.81,26.00,821.18,610.48,2.15,188.00,278.00,1.03,19487440,2026-09-18T06:23:01Z
A,orig,learned_markov_28,async_bulk,128,1,1,0.00,100.00,560.08,246.35,144.53,38.47,63.35,26.00,806.43,598.55,2.14,188.00,278.00,1.03,19488060,2026-09-18T06:23:02Z
B,orig,layers_5,pread,128,1,1,0.00,100.00,560.26,624.25,182.88,441.37,,,1184.51,1001.63,2.19,183.00,272.00,1.03,19488620,2026-09-18T06:23:02Z
B,orig,layers_5,async,128,1,1,0.00,100.00,491.02,243.19,174.55,68.64,,,734.21,559.66,2.19,183.00,272.00,1.03,19489328,2026-09-18T06:23:02Z
B,orig,layers_5,async_win,128,1,1,0.00,100.00,531.19,243.71,174.60,7.58,61.53,2.00,774.90,538.77,2.24,183.00,272.00,1.03,19489956,2026-09-18T06:23:03Z
B,orig,layers_5,async_bulk,128,1,1,0.00,100.00,524.73,241.58,173.52,7.07,60.99,2.00,766.31,531.80,2.21,183.00,272.00,1.03,19455240,2026-09-18T06:23:03Z
B,orig,layers_92,pread,128,1,1,0.00,100.00,589.07,7891.48,182.59,7708.89,,,8480.55,8297.96,2.18,179.00,290.00,1.03,19464744,2026-09-18T06:23:03Z
B,orig,layers_92,async,128,1,1,0.00,100.00,543.47,670.84,473.72,197.12,,,1214.31,740.59,2.22,180.00,288.00,1.03,19470688,2026-09-18T06:23:04Z
B,orig,layers_92,async_win,128,1,1,0.00,100.00,593.60,316.26,140.39,111.15,64.72,87.00,909.86,704.75,2.17,180.00,288.00,1.03,19471316,2026-09-18T06:23:04Z
B,orig,layers_92,async_bulk,128,1,1,0.00,100.00,567.93,343.52,146.78,130.51,66.23,87.00,911.45,698.44,2.28,180.00,288.00,1.03,19472116,2026-09-18T06:23:04Z
B,orig,2d,pread,128,1,1,0.00,100.00,543.29,2231.47,163.02,2068.46,,,2774.76,2611.75,2.25,179.00,291.00,1.03,19471924,2026-09-18T06:23:04Z
B,orig,2d,async,128,1,1,0.00,100.00,633.79,261.37,176.50,84.87,,,895.16,718.66,2.16,180.00,287.00,1.03,19471212,2026-09-18T06:23:05Z
B,orig,2d,async_win,128,1,1,0.00,100.00,534.82,263.12,176.98,23.98,62.16,13.00,797.94,558.80,2.17,180.00,288.00,1.03,19469884,2026-09-18T06:23:05Z
B,orig,2d,async_bulk,128,1,1,0.00,100.00,589.91,261.76,174.80,22.30,64.66,13.00,851.67,612.21,2.25,180.00,288.00,1.03,19470932,2026-09-18T06:23:05Z
B,orig,2e_K10,pread,128,1,1,0.00,100.00,565.28,2640.80,70.36,2570.43,,,3206.08,3135.71,2.14,178.00,294.00,1.03,19470960,2026-09-18T06:23:06Z
B,orig,2e_K10,async,128,1,1,0.00,100.00,506.74,278.35,175.89,102.46,,,785.09,609.20,2.14,179.00,290.00,1.03,19471008,2026-09-18T06:23:06Z
B,orig,2e_K10,async_win,128,1,1,0.00,100.00,622.20,270.82,174.60,33.46,62.76,23.00,893.02,655.66,2.21,179.00,291.00,1.03,19477148,2026-09-18T06:23:06Z
B,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,577.25,279.32,175.40,41.00,62.93,23.00,856.57,618.25,2.17,179.00,291.00,1.03,19477012,2026-09-18T06:23:07Z
B,orig,2e_K500,pread,128,1,1,0.00,100.00,182.21,20712.11,154.25,20557.86,,,20894.32,20740.07,1.87,97.00,333.00,1.03,19476884,2026-09-18T06:23:07Z
B,orig,2e_K500,async,128,1,1,0.00,100.00,182.55,1008.19,148.97,859.22,,,1190.74,1041.77,2.17,180.00,335.00,1.03,19477008,2026-09-18T06:23:07Z
B,orig,2e_K500,async_win,128,1,1,0.00,100.00,182.68,981.64,147.30,742.54,91.81,460.00,1164.32,925.22,2.16,180.00,338.00,1.03,19476748,2026-09-18T06:23:08Z
B,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,731.45,980.14,151.75,737.36,91.03,460.00,1711.59,1468.81,2.23,180.00,335.00,1.03,19473412,2026-09-18T06:23:08Z
B,orig,2f_top14,pread,128,1,1,0.00,100.00,661.94,1449.19,175.71,1273.48,,,2111.13,1935.42,2.19,179.00,288.00,1.03,19467884,2026-09-18T06:23:08Z
B,orig,2f_top14,async,128,1,1,0.00,100.00,574.84,268.47,183.50,84.98,,,843.31,659.82,2.16,179.00,288.00,1.03,19468604,2026-09-18T06:23:09Z
B,orig,2f_top14,async_win,128,1,1,0.00,100.00,544.32,272.24,186.15,20.24,65.85,13.00,816.56,564.56,2.23,179.00,288.00,1.03,19468628,2026-09-18T06:23:09Z
B,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,565.62,260.50,180.08,19.62,60.80,13.00,826.12,585.24,2.24,179.00,288.00,1.03,19472880,2026-09-18T06:23:09Z
B,orig,2f_top28,pread,128,1,1,0.00,100.00,558.64,2348.66,69.73,2278.92,,,2907.30,2837.56,2.15,179.00,289.00,1.03,19473312,2026-09-18T06:23:10Z
B,orig,2f_top28,async,128,1,1,0.00,100.00,560.90,602.12,497.71,104.42,,,1163.02,665.32,2.22,179.00,290.00,1.03,19473604,2026-09-18T06:23:10Z
B,orig,2f_top28,async_win,128,1,1,0.00,100.00,532.65,286.57,181.93,41.29,63.35,27.00,819.22,573.94,2.20,179.00,290.00,1.03,19472948,2026-09-18T06:23:10Z
B,orig,2f_top28,async_bulk,128,1,1,0.00,100.00,563.46,283.42,180.43,41.01,61.99,27.00,846.88,604.47,2.14,179.00,290.00,1.03,19473472,2026-09-18T06:23:11Z
B,orig,2f_top100,pread,128,1,1,0.00,100.00,621.49,9011.79,232.11,8779.68,,,9633.28,9401.17,2.18,178.00,297.00,1.03,19474048,2026-09-18T06:23:11Z
B,orig,2f_top100,async,128,1,1,0.00,100.00,530.95,447.09,233.76,213.33,,,978.04,744.28,2.19,178.00,300.00,1.03,19473704,2026-09-18T06:23:11Z
B,orig,2f_top100,async_win,128,1,1,0.00,100.00,560.52,434.11,232.44,134.61,67.06,97.00,994.63,695.13,2.17,178.00,299.00,1.03,19473984,2026-09-18T06:23:12Z
B,orig,2f_top100,async_bulk,128,1,1,0.00,100.00,532.44,413.01,226.64,120.09,66.28,97.00,945.45,652.53,2.21,178.00,299.00,1.03,19474008,2026-09-18T06:23:12Z
B,orig,2f_top500,pread,128,1,1,0.00,100.00,185.43,22083.96,235.73,21848.22,,,22269.39,22033.65,1.92,98.00,333.00,1.03,19474416,2026-09-18T06:23:12Z
B,orig,2f_top500,async,128,1,1,0.00,100.00,184.30,1123.89,234.30,889.59,,,1308.19,1073.89,2.18,180.00,338.00,1.03,19474964,2026-09-18T06:23:13Z
B,orig,2f_top500,async_win,128,1,1,0.00,100.00,182.04,997.35,226.78,680.17,90.40,450.00,1179.39,862.21,2.17,180.00,337.00,1.03,19476380,2026-09-18T06:23:13Z
B,orig,2f_top500,async_bulk,128,1,1,0.00,100.00,183.35,1043.84,222.06,732.97,88.82,450.00,1227.19,916.32,2.15,180.00,336.00,1.02,19477568,2026-09-18T06:23:13Z
B,orig,2f_slru,pread,128,1,1,0.00,100.00,98.62,26347.09,169.35,26177.74,,,26445.71,26276.36,1.60,0.00,278.00,1.02,19464704,2026-09-18T06:23:14Z
B,orig,2f_slru,async,128,1,1,0.00,100.00,97.23,7499.06,253.03,7246.03,,,7596.29,7343.26,1.62,0.00,278.00,1.02,19480672,2026-09-18T06:23:14Z
B,orig,2f_slru,async_win,128,1,1,0.00,92.80,97.84,2824.75,251.79,2164.15,408.81,139.00,2922.59,2261.99,1.61,0.00,278.00,1.02,19482040,2026-09-18T06:23:14Z
B,orig,2f_slru,async_bulk,128,1,1,0.00,1.40,504.40,743.74,251.44,80.57,411.72,2.00,1248.14,584.97,2.28,181.00,270.00,1.02,19485728,2026-09-18T06:23:14Z
B,orig,leaf_freq_K10,pread,128,1,1,0.00,100.00,537.27,1106.50,237.12,869.38,,,1643.77,1406.65,2.17,182.00,274.00,1.02,19487484,2026-09-18T06:23:15Z
