workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,ta,2e_K500,pread,5,128,181.06,182.78,178.51,1.51,100.0,17058.03,182.18,16875.85,,,17238.47,17056.29,0.0
A,ta,2f_slru,async,10,128,97.25,98.44,96.11,0.78,100.0,7206.60,184.09,7022.66,,,7304.43,7120.48,0.0
A,ta,2f_slru,pread,5,128,96.30,97.47,91.84,2.05,100.0,17731.49,183.16,17548.32,,,17828.24,17645.07,0.0
A,ta,baseline,baseline,10,128,671.41,2039.07,638.34,605.84,0.0,0.00,0.00,0.00,,,671.41,671.41,0.0
A,ta,layers_5,async,10,128,495.93,502.47,475.05,10.27,100.0,253.50,183.91,69.16,,,747.79,564.52,0.0
A,ta,layers_5,pread,5,128,474.57,478.46,472.32,2.46,100.0,434.31,183.78,250.52,,,909.52,725.23,0.0
A,ta,layers_92,async,10,128,448.53,1033.25,422.62,238.50,75.5,355.68,182.97,168.11,,,804.35,620.83,0.0
A,ta,layers_92,pread,5,128,182.67,184.36,181.47,1.10,100.0,1031.36,181.63,850.18,,,1213.61,1032.85,0.0
A,ta,leaf_freq_K10,async,10,128,685.44,688.83,619.41,26.08,100.0,259.39,183.32,75.26,,,943.63,760.49,0.0
A,ta,leaf_freq_K10,pread,5,128,653.76,684.40,619.61,23.79,100.0,1075.21,181.74,893.47,,,1728.12,1546.60,0.0
A,ta,leaf_rand_K10,async,10,128,670.00,685.65,616.10,25.52,100.0,258.32,182.68,75.77,,,926.15,745.75,0.0
A,ta,leaf_rand_K10,pread,5,128,649.33,681.93,621.48,25.35,100.0,1101.71,180.99,923.00,,,1755.61,1575.28,0.0
A,vacuum,2d,async,10,128,546.62,548.87,544.01,1.80,100.0,259.47,183.03,76.97,,,806.05,622.65,0.0
A,vacuum,2d,pread,5,128,178.90,179.89,177.65,0.78,100.0,1369.00,183.00,1185.28,,,1547.24,1363.67,0.0
A,vacuum,2e_K10,async,10,128,544.48,705.71,543.35,87.02,100.0,272.40,182.64,88.79,,,817.05,633.13,0.0
A,vacuum,2e_K10,pread,5,128,179.72,180.66,178.47,0.82,100.0,2199.37,181.99,2015.52,,,2379.66,2195.81,0.0
A,vacuum,2e_K500,async,10,128,180.28,192.93,179.57,5.77,100.0,1009.83,182.56,829.46,,,1189.95,1009.60,0.0
A,vacuum,2e_K500,pread,5,128,183.31,184.64,182.93,0.69,100.0,45147.04,182.39,44964.65,,,45329.97,45147.58,0.0
A,vacuum,2f_slru,async,10,128,98.02,99.85,93.43,1.88,100.0,5657.63,182.37,5475.69,,,5754.61,5573.13,0.0
A,vacuum,2f_slru,pread,5,128,96.19,97.17,90.51,2.48,100.0,13961.32,184.38,13775.61,,,14056.33,13870.62,0.0
A,vacuum,baseline,baseline,10,128,679.62,687.98,677.54,3.94,0.0,0.00,0.00,0.00,,,679.62,679.62,0.0
A,vacuum,layers_5,async,10,128,544.31,548.62,484.82,18.22,100.0,250.27,182.08,68.32,,,795.84,612.55,0.0
A,vacuum,layers_5,pread,5,128,181.46,185.01,179.29,2.21,100.0,768.59,184.26,583.31,,,948.53,765.18,0.0
A,vacuum,layers_92,async,10,128,545.07,548.86,483.45,23.39,100.0,368.93,182.81,185.69,,,913.65,728.47,0.0
A,vacuum,layers_92,pread,5,128,181.87,186.84,180.76,2.51,100.0,7688.27,183.63,7504.62,,,7870.14,7686.49,0.0
A,vacuum,leaf_freq_K10,async,10,128,668.47,672.59,602.04,20.23,100.0,258.06,183.30,75.19,,,926.34,744.01,0.0
A,vacuum,leaf_freq_K10,pread,5,128,670.89,676.97,670.30,3.02,100.0,1108.96,182.96,926.00,,,1784.89,1596.89,0.0
A,vacuum,leaf_rand_K10,async,10,128,671.05,674.77,602.57,20.63,100.0,259.07,182.94,75.78,,,928.83,747.18,0.0
A,vacuum,leaf_rand_K10,pread,5,128,671.93,673.35,663.88,3.50,100.0,1109.32,183.29,925.38,,,1778.72,1595.43,0.0
B,1gb,2d,async,10,128,505.04,515.25,413.56,28.75,100.0,273.92,185.29,88.45,,,776.24,593.38,0.0
B,1gb,2d,pread,5,128,477.19,504.98,450.94,19.34,100.0,2114.35,183.97,1929.32,,,2603.36,2420.42,0.0
B,1gb,2e_K10,async,10,128,477.48,531.32,413.50,44.49,100.0,288.69,185.08,103.36,,,768.12,580.74,0.0
B,1gb,2e_K10,pread,5,128,500.02,545.81,445.91,42.59,100.0,2997.88,184.77,2811.61,,,3491.46,3306.69,0.0
B,1gb,2e_K500,async,10,128,406.56,426.79,362.63,24.44,100.0,1071.73,186.72,885.35,,,1478.11,1292.31,0.0
B,1gb,2e_K500,pread,5,128,421.17,431.00,368.43,26.21,100.0,19503.90,184.46,19318.43,,,19872.33,19686.86,0.0
B,1gb,2f_slru,async,10,128,101.29,629.80,97.48,265.57,100.0,7342.07,185.08,7153.41,,,7550.19,7361.57,0.0
B,1gb,2f_slru,pread,5,128,100.13,115.49,98.25,7.79,100.0,19469.02,184.61,19258.76,,,19588.02,19377.76,0.0
B,1gb,baseline,baseline,10,128,1188.96,2036.01,1091.42,449.01,0.0,0.00,0.00,0.00,,,1188.96,1188.96,0.0
B,1gb,layers_5,async,10,128,871.61,904.67,760.63,46.24,100.0,253.88,184.81,68.86,,,1129.52,942.60,0.0
B,1gb,layers_5,pread,5,128,885.33,938.56,848.77,33.03,100.0,687.23,183.97,504.21,,,1584.96,1400.71,0.0
B,1gb,layers_92,async,10,128,831.19,1491.17,750.18,335.13,100.0,388.84,186.79,198.98,,,1228.82,1043.67,0.0
B,1gb,layers_92,pread,5,128,851.74,908.52,778.95,52.52,100.0,8377.85,185.28,8194.90,,,9187.63,9002.35,0.0
B,1gb,leaf_freq_K10,async,10,128,1270.30,1317.03,1181.41,44.64,100.0,260.86,185.01,74.64,,,1547.42,1343.77,0.0
B,1gb,leaf_freq_K10,pread,5,128,1240.63,1253.62,1211.14,18.51,100.0,1111.21,183.75,927.46,,,2348.03,2168.79,0.0
B,1gb,leaf_rand_K10,async,10,128,1290.52,1345.48,1216.07,43.29,100.0,260.62,185.13,75.61,,,1550.87,1366.31,0.0
B,1gb,leaf_rand_K10,pread,5,128,1241.52,1300.79,1209.20,35.23,100.0,1111.52,184.84,921.31,,,2353.57,2162.83,0.0
B,ta,2d,async,10,128,584.75,597.76,521.93,20.44,67.5,294.71,185.51,108.75,,,877.54,695.37,0.0
B,ta,2d,pread,5,128,568.07,581.53,566.33,6.73,100.0,1031.50,185.45,846.97,,,1600.42,1415.04,0.0
B,ta,2e_K10,async,10,128,586.54,590.73,580.87,2.77,80.0,304.94,184.82,120.92,,,892.09,706.89,0.0
B,ta,2e_K10,pread,5,128,589.88,590.55,519.86,27.75,100.0,2308.30,186.02,2122.54,,,2893.91,2708.19,0.0
B,ta,2e_K500,async,10,128,613.51,4287.64,480.92,1878.92,30.9,905.95,186.09,720.85,,,1536.86,1350.47,0.0
B,ta,2e_K500,pread,5,128,597.94,601.58,521.62,37.65,100.0,17872.05,185.71,17685.23,,,18464.29,18277.32,0.0
B,ta,2f_slru,async,10,128,97.28,98.55,95.87,0.80,100.0,7228.76,186.27,7042.80,,,7326.15,7140.87,0.0
B,ta,2f_slru,pread,5,128,95.65,134.90,93.48,19.55,100.0,17786.15,183.94,17600.36,,,17930.25,17744.46,0.0
B,ta,baseline,baseline,10,128,783.35,803.11,698.35,33.41,0.0,0.00,0.00,0.00,,,783.35,783.35,0.0
B,ta,layers_5,async,10,128,601.97,604.63,583.65,6.53,100.0,254.83,184.88,69.56,,,856.99,670.90,0.0
B,ta,layers_5,pread,5,128,584.97,590.85,518.81,27.31,100.0,435.26,186.25,248.62,,,1018.06,832.65,0.0
B,ta,layers_92,async,10,128,576.52,607.70,572.05,13.65,48.9,353.06,186.23,168.08,,,929.16,744.05,0.0
B,ta,layers_92,pread,5,128,586.93,1160.16,584.93,285.85,100.0,1036.03,183.50,852.52,,,1626.05,1442.14,0.0
B,ta,leaf_freq_K10,async,10,128,794.84,993.33,756.65,107.97,100.0,261.58,186.73,75.63,,,1059.30,869.40,0.0
B,ta,leaf_freq_K10,pread,5,128,799.16,803.27,692.95,45.70,100.0,1111.44,184.69,926.75,,,1910.60,1726.79,0.0
B,ta,leaf_rand_K10,async,10,128,794.46,1574.79,727.00,427.72,100.0,260.72,186.00,75.11,,,1056.28,869.88,0.0
B,ta,leaf_rand_K10,pread,5,128,794.34,795.71,724.79,28.05,100.0,1083.57,186.12,897.38,,,1877.87,1691.68,0.0
B,vacuum,2d,async,10,128,500.83,505.85,476.12,8.24,100.0,262.26,185.50,77.00,,,763.14,577.90,0.0
B,vacuum,2d,pread,5,128,496.28,502.76,473.10,10.48,100.0,1368.97,185.78,1182.79,,,1857.54,1672.88,0.0
B,vacuum,2e_K10,async,10,128,501.31,510.97,473.58,12.41,100.0,273.87,185.53,88.67,,,775.18,589.71,0.0
B,vacuum,2e_K10,pread,5,128,504.14,509.37,498.30,4.20,100.0,2226.57,183.75,2044.23,,,2731.13,2549.39,0.0
B,vacuum,2e_K500,async,10,128,472.44,657.25,379.95,103.09,17.7,882.60,186.23,691.12,,,1390.33,1204.32,0.0
B,vacuum,2e_K500,pread,5,128,419.54,477.41,384.60,40.23,100.0,18498.36,184.63,18314.33,,,18882.96,18698.93,0.0
B,vacuum,2f_slru,async,10,128,96.55,99.03,91.88,2.07,100.0,5603.28,185.29,5380.65,,,5701.40,5478.77,0.0
B,vacuum,2f_slru,pread,5,128,97.91,99.20,97.32,0.75,100.0,13967.90,185.29,13782.45,,,14065.22,13879.77,0.0
B,vacuum,baseline,baseline,10,128,1015.86,1020.86,1008.97,4.11,0.0,0.00,0.00,0.00,,,1015.86,1015.86,0.0
B,vacuum,layers_5,async,10,128,501.38,1305.75,473.25,325.68,100.0,254.02,185.51,69.00,,,756.30,570.26,0.0
B,vacuum,layers_5,pread,5,128,500.68,504.07,474.48,11.23,100.0,771.89,185.26,586.98,,,1272.42,1088.33,0.0
B,vacuum,layers_92,async,10,128,507.38,1085.88,499.01,296.78,100.0,369.13,184.96,184.06,,,877.37,692.43,0.0
B,vacuum,layers_92,pread,5,128,504.20,505.09,500.10,1.92,100.0,7800.59,185.10,7615.42,,,8304.79,8119.62,0.0
B,vacuum,leaf_freq_K10,async,10,128,996.89,1043.25,989.72,23.60,100.0,260.39,184.83,74.96,,,1256.72,1071.79,0.0
B,vacuum,leaf_freq_K10,pread,5,128,992.29,1000.14,990.57,3.88,100.0,1110.86,184.54,925.41,,,2103.15,1917.70,0.0
B,vacuum,leaf_rand_K10,async,10,128,992.31,1041.49,957.55,27.75,100.0,262.45,186.04,75.81,,,1254.45,1070.09,0.0
B,vacuum,leaf_rand_K10,pread,5,128,993.16,1001.76,966.26,12.81,100.0,1081.96,185.36,898.32,,,2081.79,1898.15,0.0
C,1gb,2d,async,10,128,561.20,566.29,557.05,3.00,100.0,295.19,221.75,73.66,,,857.31,634.48,0.0
C,1gb,2d,pread,5,128,584.41,593.66,557.18,16.11,100.0,909.94,222.34,687.21,,,1498.32,1275.98,0.0
C,1gb,2e_K10,async,10,128,178.19,500.15,147.58,176.64,100.0,308.13,221.97,85.98,,,486.16,264.24,0.0
C,1gb,2e_K10,pread,5,128,178.38,182.99,174.33,3.43,100.0,1788.07,226.90,1566.18,,,1962.40,1740.51,0.0
C,1gb,2e_K500,async,10,128,180.30,186.75,178.19,3.07,100.0,900.12,222.16,683.37,,,1080.31,864.38,0.0
C,1gb,2e_K500,pread,5,128,179.95,181.47,177.80,1.47,100.0,4799.46,223.24,4575.63,,,4977.99,4754.05,0.0
C,1gb,2f_slru,async,10,128,95.22,97.88,93.11,1.55,100.0,1827.64,223.34,1603.30,,,1923.22,1699.30,0.0
C,1gb,2f_slru,pread,5,128,95.81,96.69,92.27,1.67,100.0,5780.28,222.00,5557.86,,,5872.55,5650.13,0.0
C,1gb,baseline,baseline,10,128,1276.69,1925.31,1219.64,336.23,0.0,0.00,0.00,0.00,,,1276.69,1276.69,0.0
C,1gb,layers_5,async,10,128,1222.78,1256.62,1087.18,56.81,100.0,291.30,222.24,68.69,,,1498.51,1291.41,0.0
C,1gb,layers_5,pread,5,128,1166.93,1211.10,1023.86,68.27,100.0,638.09,222.11,415.98,,,1799.04,1576.93,0.0
C,1gb,layers_92,async,10,128,925.39,972.25,868.62,33.81,100.0,416.08,220.59,196.92,,,1343.35,1120.47,0.0
C,1gb,layers_92,pread,5,128,929.40,978.48,823.20,58.64,100.0,8232.80,222.80,8010.00,,,9081.03,8860.42,0.0
C,1gb,leaf_freq_K10,async,10,128,899.21,2223.48,875.86,713.90,100.0,297.18,222.74,74.32,,,1195.48,973.53,0.0
C,1gb,leaf_freq_K10,pread,5,128,895.37,957.65,865.90,37.77,100.0,1148.58,221.85,926.00,,,2044.04,1821.37,0.0
C,1gb,leaf_rand_K10,async,10,128,1328.76,1360.54,1203.04,46.53,100.0,298.71,223.78,75.34,,,1628.38,1403.08,0.0
C,1gb,leaf_rand_K10,pread,5,128,1242.66,1340.46,1175.32,61.33,100.0,1141.64,221.97,919.58,,,2384.30,2163.76,0.0
C,ta,2d,async,10,128,476.02,510.59,415.60,31.02,64.6,338.61,222.17,116.43,,,813.59,592.18,0.0
C,ta,2d,pread,5,128,447.70,451.75,418.53,12.17,100.0,1074.14,221.30,853.30,,,1519.78,1300.90,0.0
C,ta,2e_K10,async,10,128,177.48,180.05,175.44,1.52,100.0,349.43,223.44,126.44,,,526.53,303.82,0.0
C,ta,2e_K10,pread,5,128,177.15,178.64,175.80,1.03,100.0,1789.00,223.05,1568.53,,,1964.80,1744.33,0.0
C,ta,2e_K500,async,10,128,179.04,548.66,174.44,200.41,100.0,799.49,222.19,580.78,,,978.52,760.50,0.0
C,ta,2e_K500,pread,5,128,178.18,181.73,176.56,2.09,100.0,3561.20,222.45,3337.74,,,3737.76,3514.30,0.0
C,ta,2f_slru,async,10,128,92.61,94.62,91.07,1.21,100.0,1049.81,222.34,830.48,,,1143.23,921.86,0.0
C,ta,2f_slru,pread,5,128,92.73,93.69,90.81,1.15,100.0,3586.52,223.46,3362.69,,,3679.31,3455.48,0.0
C,ta,baseline,baseline,10,128,916.01,936.59,834.93,38.12,0.0,0.00,0.00,0.00,,,916.01,916.01,0.0
C,ta,layers_5,async,10,128,827.44,917.64,804.20,43.90,100.0,292.10,224.07,68.05,,,1118.88,896.02,0.0
C,ta,layers_5,pread,5,128,809.99,818.66,733.01,31.97,100.0,477.47,225.36,252.02,,,1289.49,1062.01,0.0
C,ta,layers_92,async,10,128,465.25,479.19,415.91,18.16,100.0,389.91,223.72,166.32,,,853.20,631.49,0.0
C,ta,layers_92,pread,5,128,475.85,482.71,424.42,21.88,100.0,1049.50,222.55,825.78,,,1496.91,1275.66,0.0
C,ta,leaf_freq_K10,async,10,128,874.38,2505.35,587.22,903.57,100.0,296.17,222.59,74.08,,,1170.56,948.10,0.0
C,ta,leaf_freq_K10,pread,5,128,911.40,936.20,849.79,36.35,100.0,910.44,221.38,690.18,,,1807.21,1585.05,0.0
C,ta,leaf_rand_K10,async,10,128,837.83,912.80,818.10,37.75,100.0,298.16,222.72,75.59,,,1138.85,912.45,0.0
C,ta,leaf_rand_K10,pread,5,128,825.07,838.67,756.90,36.37,100.0,1083.19,222.20,861.34,,,1908.26,1685.80,0.0
C,vacuum,2d,async,10,128,486.67,490.04,424.19,20.85,100.0,252.47,185.48,67.42,,,738.58,553.72,0.0
C,vacuum,2d,pread,5,128,486.98,492.78,482.65,3.78,100.0,598.77,183.82,414.90,,,1085.75,901.83,0.0
C,vacuum,2e_K10,async,10,128,179.33,182.40,175.03,2.65,92.9,263.05,184.56,78.34,,,444.24,259.04,0.0
C,vacuum,2e_K10,pread,5,128,177.46,179.35,176.01,1.47,100.0,1369.96,182.92,1189.39,,,1546.03,1365.46,0.0
C,vacuum,2e_K500,async,10,128,180.28,181.20,177.54,1.24,57.2,641.99,184.51,457.20,,,820.83,636.19,0.0
C,vacuum,2e_K500,pread,5,128,179.80,181.14,178.27,1.08,100.0,2362.08,182.20,2180.47,,,2543.08,2361.47,0.0
C,vacuum,2f_slru,async,10,128,93.56,105.66,91.24,5.51,100.0,782.40,183.47,602.81,,,874.17,694.91,0.0
C,vacuum,2f_slru,pread,5,128,91.65,92.62,87.48,1.92,100.0,3188.72,182.84,3004.78,,,3276.20,3092.26,0.0
C,vacuum,baseline,baseline,10,128,994.31,1002.28,940.93,21.30,0.0,0.00,0.00,0.00,,,994.31,994.31,0.0
C,vacuum,layers_5,async,10,128,884.11,894.17,833.79,16.51,100.0,253.92,184.96,68.98,,,1138.01,953.91,0.0
C,vacuum,layers_5,pread,5,128,885.97,889.52,820.18,26.98,100.0,769.97,185.63,583.98,,,1651.01,1466.96,0.0
C,vacuum,layers_92,async,10,128,490.75,493.67,417.71,23.53,100.0,367.90,184.76,183.24,,,858.55,673.27,0.0
C,vacuum,layers_92,pread,5,128,462.85,495.96,457.91,17.37,100.0,7511.87,186.49,7325.18,,,8003.80,7817.31,0.0
C,vacuum,leaf_freq_K10,async,10,128,785.54,795.67,654.12,59.49,100.0,256.03,182.84,73.12,,,1041.88,858.74,0.0
C,vacuum,leaf_freq_K10,pread,5,128,723.34,795.38,651.19,62.14,100.0,733.71,181.29,553.61,,,1424.32,1240.84,0.0
C,vacuum,leaf_rand_K10,async,10,128,975.12,979.46,936.02,15.48,100.0,258.25,184.03,74.28,,,1233.31,1049.68,0.0
C,vacuum,leaf_rand_K10,pread,5,128,965.00,975.93,933.97,16.35,100.0,1016.60,183.08,833.31,,,1968.19,1784.37,0.0
