workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,908.96,0.00,0.00,0.00,,,908.96,908.96,2.10,187.00,257.00,1.02,42968960,2026-09-23T03:33:53Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,949.98,0.00,0.00,0.00,,,949.98,949.98,2.19,188.00,265.00,1.02,42969884,2026-09-23T03:33:53Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,1068.38,0.00,0.00,0.00,,,1068.38,1068.38,1.62,19.00,32.00,1.02,42970676,2026-09-23T03:33:53Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,1069.90,0.00,0.00,0.00,,,1069.90,1069.90,1.69,39.00,60.00,1.02,42970984,2026-09-23T03:33:54Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,871.41,593.03,153.42,439.62,,,1464.44,1311.03,2.14,186.00,259.00,1.02,42970428,2026-09-23T03:33:54Z
A,orig,layers_5,async,128,1,1,0.00,100.00,801.82,221.20,152.30,68.90,,,1023.02,870.72,2.09,186.00,259.00,1.02,42970056,2026-09-23T03:33:54Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,869.77,222.43,152.67,8.42,61.35,2.00,1092.20,878.19,2.10,186.00,259.00,1.02,42971032,2026-09-23T03:33:54Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,739.45,206.80,138.43,8.05,60.31,2.00,946.25,747.50,2.08,186.00,259.00,1.02,42969376,2026-09-23T03:33:55Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,482.40,8460.69,181.94,8278.74,,,8943.09,8761.14,2.15,185.00,266.00,1.02,42971532,2026-09-23T03:33:55Z
A,orig,layers_92,async,128,1,1,0.00,100.00,1310.16,1457.62,804.95,652.67,,,2767.78,1962.83,2.91,185.00,264.00,1.02,42971472,2026-09-23T03:33:56Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,764.83,1448.25,811.78,116.14,520.34,87.00,2213.08,880.97,2.21,185.00,264.00,1.02,42971652,2026-09-23T03:33:56Z
