workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,841.48,0.00,0.00,0.00,,,841.48,841.48,2.19,186.00,264.00,1.17,42915992,2026-09-23T04:32:55Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,915.90,0.00,0.00,0.00,,,915.90,915.90,2.26,181.00,254.00,1.17,42922136,2026-09-23T04:32:55Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,1443.21,0.00,0.00,0.00,,,1443.21,1443.21,1.66,19.00,38.00,1.17,42924340,2026-09-23T04:32:56Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,2076.65,0.00,0.00,0.00,,,2076.65,2076.65,1.91,37.00,57.00,1.17,42925796,2026-09-23T04:32:56Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,497.27,623.91,178.44,445.48,,,1121.18,942.75,2.12,186.00,266.00,1.17,42926152,2026-09-23T04:32:56Z
A,orig,layers_5,async,128,1,1,0.00,100.00,500.72,254.82,185.77,69.05,,,755.54,569.77,2.13,186.00,264.00,1.17,42925696,2026-09-23T04:32:56Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,503.06,253.63,183.34,7.46,62.83,2.00,756.69,510.52,2.16,186.00,264.00,1.17,42925508,2026-09-23T04:32:57Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,501.99,251.53,182.08,7.30,62.15,2.00,753.52,509.29,2.16,186.00,264.00,1.17,42926588,2026-09-23T04:32:57Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,506.45,8261.68,183.51,8078.17,,,8768.13,8584.62,2.18,189.00,271.00,1.17,42926808,2026-09-23T04:32:57Z
A,orig,layers_92,async,128,1,1,0.00,100.00,511.78,371.74,179.10,192.64,,,883.52,704.42,2.17,189.00,268.00,1.17,42927228,2026-09-23T04:32:58Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,497.32,350.06,177.27,106.28,66.50,87.00,847.38,603.60,2.12,189.00,268.00,1.17,42941276,2026-09-23T04:32:58Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,500.53,364.58,179.47,117.99,67.13,87.00,865.11,618.52,2.14,189.00,268.00,1.17,42941600,2026-09-23T04:32:58Z
A,orig,2d,pread,128,1,1,0.00,100.00,502.81,1857.52,139.08,1718.44,,,2360.33,2221.25,2.20,189.00,271.00,1.17,42942944,2026-09-23T04:32:59Z
A,orig,2d,async,128,1,1,0.00,100.00,502.52,230.95,145.46,85.49,,,733.47,588.01,2.16,189.00,268.00,1.17,42942452,2026-09-23T04:32:59Z
A,orig,2d,async_win,128,1,1,0.00,100.00,497.69,218.98,135.37,21.61,62.01,13.00,716.67,519.30,2.12,189.00,268.00,1.16,42942712,2026-09-23T04:32:59Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,499.38,221.21,136.81,21.56,62.84,13.00,720.59,520.94,2.12,189.00,268.00,1.16,42943972,2026-09-23T04:33:00Z
A,orig,2e_K10,pread,128,1,1,0.00,100.00,501.03,2779.90,182.02,2597.87,,,3280.93,3098.90,2.16,191.00,278.00,1.16,42944768,2026-09-23T04:33:00Z
A,orig,2e_K10,async,128,1,1,0.00,100.00,500.20,282.14,184.21,97.93,,,782.34,598.13,2.17,190.00,276.00,1.16,42927988,2026-09-23T04:33:00Z
A,orig,2e_K10,async_win,128,1,1,0.00,100.00,472.49,273.85,178.04,33.10,62.70,23.00,746.34,505.59,2.17,190.00,275.00,1.16,42948048,2026-09-23T04:33:01Z
A,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,506.38,279.02,178.05,37.15,63.82,23.00,785.40,543.53,2.17,190.00,276.00,1.16,42948700,2026-09-23T04:33:01Z
A,orig,2e_K500,pread,128,1,1,0.00,100.00,188.11,19572.36,182.65,19389.71,,,19760.47,19577.82,2.07,177.00,431.00,1.16,42947120,2026-09-23T04:33:01Z
A,orig,2e_K500,async,128,1,1,0.00,100.00,182.84,1068.75,183.28,885.47,,,1251.59,1068.31,2.14,189.00,385.00,1.16,42947828,2026-09-23T04:33:01Z
A,orig,2e_K500,async_win,128,1,1,0.00,100.00,184.74,1017.96,183.88,705.39,128.69,452.00,1202.70,890.13,2.13,189.00,384.00,1.16,42947772,2026-09-23T04:33:02Z
A,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,183.78,1004.73,179.67,694.79,130.28,452.00,1188.51,878.57,2.17,189.00,386.00,1.16,42948128,2026-09-23T04:33:02Z
A,orig,2f_top14,pread,128,1,1,0.00,100.00,500.10,1460.87,183.03,1277.83,,,1960.97,1777.93,2.16,189.00,270.00,1.16,42949092,2026-09-23T04:33:02Z
A,orig,2f_top14,async,128,1,1,0.00,100.00,471.10,264.05,182.39,81.65,,,735.15,552.75,2.14,189.00,271.00,1.16,42949484,2026-09-23T04:33:03Z
A,orig,2f_top14,async_win,128,1,1,0.00,100.00,501.99,268.81,181.11,24.68,63.03,13.00,770.80,526.67,2.13,189.00,270.00,1.16,42949844,2026-09-23T04:33:03Z
A,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,506.46,254.58,171.33,20.23,63.02,13.00,761.04,526.69,2.20,189.00,270.00,1.16,42948280,2026-09-23T04:33:03Z
A,orig,2f_top28,pread,128,1,1,0.00,100.00,498.78,2605.96,181.94,2424.02,,,3104.74,2922.80,2.11,191.00,282.00,1.16,42948660,2026-09-23T04:33:04Z
