workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,660.67,665.57,600.60,20.47,100.0,280.90,196.79,84.77,,,941.84,745.33,0.0
A,orig,2d,async_bulk,5,128,663.24,666.05,630.80,13.22,100.0,281.99,197.32,22.09,61.97,13.00,941.47,684.94,0.0
A,orig,2d,async_win,10,128,662.34,667.07,602.36,24.08,100.0,280.66,196.32,23.34,61.34,13.00,940.42,684.05,0.0
A,orig,2d,pread,5,128,660.08,668.46,655.18,4.84,100.0,1898.24,196.80,1701.50,,,2557.15,2361.34,0.0
A,orig,2e_K10,async,10,128,178.55,184.94,177.95,2.96,100.0,295.49,197.75,97.39,,,474.96,276.40,0.0
A,orig,2e_K10,async_bulk,5,128,178.89,181.45,176.97,1.61,100.0,294.07,197.52,34.73,61.71,23.00,471.04,212.84,0.0
A,orig,2e_K10,async_win,10,128,178.47,182.58,173.32,2.70,100.0,292.44,197.20,33.34,61.88,23.00,470.07,211.63,0.0
A,orig,2e_K10,pread,5,128,179.29,180.24,177.64,1.06,100.0,2730.09,196.51,2533.72,,,2909.38,2713.01,0.0
A,orig,2e_K500,async,10,128,180.66,181.99,178.68,1.12,100.0,1069.37,196.47,873.76,,,1250.97,1055.64,0.0
A,orig,2e_K500,async_bulk,5,128,180.50,184.19,172.81,3.96,100.0,1010.06,196.61,682.58,127.34,459.00,1186.98,862.35,0.0
A,orig,2e_K500,async_win,10,128,183.41,200.37,179.01,9.31,100.0,1010.08,197.22,683.82,129.30,459.00,1193.99,867.07,0.0
A,orig,2e_K500,pread,5,128,181.20,182.50,179.86,1.15,100.0,19596.29,196.59,19398.03,,,19778.73,19580.47,0.0
A,orig,2f_slru,async,10,128,97.77,217.63,96.01,47.88,100.0,7294.25,197.71,7098.76,,,7392.36,7196.86,0.0
A,orig,2f_slru,async_bulk,5,128,901.65,932.12,816.55,41.25,2.2,684.03,198.77,94.10,390.93,3.00,1584.61,996.27,0.0
A,orig,2f_slru,async_win,10,128,97.45,245.84,94.53,73.11,83.3,2520.64,198.26,1931.28,392.66,139.00,2617.92,2028.57,0.0
A,orig,2f_slru,pread,5,128,97.08,102.48,93.52,3.48,100.0,18462.89,196.40,18269.14,,,18558.20,18364.45,0.0
A,orig,2f_top100,async,10,128,179.18,181.38,175.88,1.59,100.0,398.87,197.28,201.38,,,577.21,379.95,0.0
A,orig,2f_top100,async_bulk,5,128,180.10,180.69,179.34,0.56,100.0,382.63,197.93,119.12,65.58,96.00,562.73,299.22,0.0
A,orig,2f_top100,async_win,10,128,180.15,182.08,178.47,1.31,100.0,386.77,196.74,123.92,65.45,96.00,566.29,303.81,0.0
A,orig,2f_top100,pread,5,128,180.34,181.72,178.35,1.18,100.0,8992.76,198.70,8794.06,,,9173.10,8974.40,0.0
A,orig,2f_top14,async,10,128,179.97,182.15,177.53,1.46,100.0,275.48,197.00,79.10,,,456.14,259.22,0.0
A,orig,2f_top14,async_bulk,5,128,179.62,182.60,178.34,1.67,100.0,279.62,196.79,20.80,62.11,13.00,458.62,199.44,0.0
A,orig,2f_top14,async_win,10,128,179.97,181.27,172.10,2.51,100.0,278.45,197.25,19.28,60.88,13.00,458.36,199.31,0.0
A,orig,2f_top14,pread,5,128,177.88,183.01,177.31,2.43,100.0,1441.09,197.06,1243.97,,,1618.40,1421.66,0.0
A,orig,2f_top28,async,10,128,179.15,180.43,177.26,1.24,100.0,296.68,197.80,98.12,,,474.44,277.25,0.0
A,orig,2f_top28,async_bulk,5,128,178.78,181.68,174.58,2.47,100.0,294.13,196.15,35.27,61.87,27.00,473.84,215.45,0.0
A,orig,2f_top28,async_win,10,128,178.98,180.82,177.70,0.96,100.0,296.94,197.71,37.22,61.93,27.00,477.00,216.16,0.0
A,orig,2f_top28,pread,5,128,179.21,180.32,178.12,0.87,100.0,2615.11,198.40,2416.70,,,2795.69,2597.28,0.0
A,orig,2f_top500,async,10,128,182.48,186.75,178.31,2.65,100.0,1004.31,197.51,808.17,,,1185.55,989.28,0.0
A,orig,2f_top500,async_bulk,5,128,181.80,186.01,180.46,2.38,100.0,961.41,198.23,671.43,90.13,447.00,1141.87,853.23,0.0
A,orig,2f_top500,async_win,10,128,182.40,185.52,180.89,1.60,100.0,956.47,197.84,667.13,89.77,447.00,1140.55,850.28,0.0
A,orig,2f_top500,pread,5,128,181.67,184.78,179.09,2.18,100.0,19531.39,198.58,19333.16,,,19713.06,19514.83,0.0
A,orig,baseline,baseline,10,128,899.11,942.96,807.50,37.08,0.0,0.00,0.00,0.00,,,899.11,899.11,0.0
A,orig,layers_5,async,10,128,930.78,980.28,870.78,36.08,100.0,265.57,196.48,69.54,,,1196.52,999.93,0.0
A,orig,layers_5,async_bulk,5,128,930.55,983.50,926.05,26.39,100.0,265.72,196.53,7.42,61.79,2.00,1196.27,937.97,0.0
A,orig,layers_5,async_win,10,128,928.93,988.23,900.84,29.36,100.0,266.20,197.17,7.69,61.34,2.00,1195.62,937.15,0.0
A,orig,layers_5,pread,5,128,926.76,965.51,905.85,25.12,100.0,643.16,197.75,445.41,,,1557.00,1360.27,0.0
A,orig,layers_92,async,10,128,663.47,675.63,630.97,12.06,100.0,388.75,196.17,191.90,,,1052.09,857.45,0.0
A,orig,layers_92,async_bulk,5,128,663.54,666.33,657.38,3.31,100.0,373.25,197.14,111.10,65.20,87.00,1039.90,777.75,0.0
A,orig,layers_92,async_win,10,128,663.65,666.39,658.06,2.67,100.0,378.02,196.43,116.53,64.87,87.00,1042.05,781.06,0.0
A,orig,layers_92,pread,5,128,665.26,673.20,632.46,14.45,100.0,8231.92,195.47,8024.95,,,8880.38,8684.92,0.0
A,orig,leaf_freq_K10,async,10,128,477.95,511.79,449.71,23.96,100.0,272.40,196.96,75.63,,,750.69,554.98,0.0
A,orig,leaf_freq_K10,async_bulk,5,128,457.69,511.57,449.07,26.07,100.0,274.30,197.62,14.79,61.20,10.00,728.78,472.32,0.0
A,orig,leaf_freq_K10,async_win,10,128,484.33,514.45,446.69,25.95,100.0,273.17,196.90,14.64,61.20,10.00,758.11,500.15,0.0
A,orig,leaf_freq_K10,pread,5,128,455.00,474.70,447.14,11.26,100.0,1082.91,196.78,885.57,,,1534.13,1336.79,0.0
A,orig,leaf_rand_K10,async,10,128,958.25,987.14,871.74,32.23,100.0,274.92,197.97,76.57,,,1234.49,1035.47,0.0
A,orig,leaf_rand_K10,async_bulk,5,128,970.64,995.15,899.76,34.77,100.0,273.16,196.68,15.20,61.23,10.00,1243.98,985.84,0.0
A,orig,leaf_rand_K10,async_win,10,128,972.31,998.85,939.40,17.27,100.0,275.79,197.45,16.43,61.24,10.00,1247.87,989.13,0.0
A,orig,leaf_rand_K10,pread,5,128,940.77,946.89,912.03,12.73,100.0,1125.34,197.38,927.95,,,2063.91,1866.52,0.0
A,orig,learned_markov_14,async,10,128,537.59,552.88,508.90,12.37,100.0,277.51,197.36,79.90,,,814.71,617.60,0.0
A,orig,learned_markov_14,async_bulk,5,128,537.92,548.54,537.38,4.89,100.0,278.54,197.78,19.11,61.60,13.00,818.52,557.03,0.0
A,orig,learned_markov_14,async_win,10,128,537.98,545.18,508.79,11.24,100.0,279.16,197.69,19.20,61.61,13.00,815.93,556.94,0.0
A,orig,learned_markov_14,pread,5,128,537.24,546.55,502.14,15.86,100.0,1421.76,197.65,1222.59,,,1962.07,1765.56,0.0
A,orig,learned_markov_28,async,10,128,539.21,553.11,483.36,19.28,100.0,293.50,196.92,96.61,,,834.50,636.35,0.0
A,orig,learned_markov_28,async_bulk,5,128,538.14,855.20,535.75,156.52,100.0,299.57,199.94,38.42,63.30,27.00,846.61,576.56,0.0
A,orig,learned_markov_28,async_win,10,128,540.35,838.52,511.83,160.35,100.0,296.22,196.85,37.21,62.17,27.00,837.25,578.59,0.0
A,orig,learned_markov_28,pread,5,128,549.25,551.44,535.76,5.89,100.0,2586.76,197.31,2388.77,,,3136.01,2938.02,0.0
B,orig,2d,async,10,128,546.99,549.97,544.22,1.88,100.0,283.71,197.56,86.45,,,831.35,633.40,0.0
B,orig,2d,async_bulk,5,128,547.65,556.42,544.54,4.81,100.0,283.47,197.61,23.03,61.42,13.00,831.12,572.26,0.0
B,orig,2d,async_win,10,128,547.95,555.87,544.99,3.85,100.0,281.58,198.12,22.73,61.88,13.00,831.75,570.45,0.0
B,orig,2d,pread,5,128,547.61,550.22,484.42,25.45,100.0,1936.83,196.08,1735.47,,,2450.96,2255.04,0.0
B,orig,2e_K10,async,10,128,545.72,549.60,485.43,18.47,100.0,297.66,197.44,99.69,,,844.64,646.63,0.0
B,orig,2e_K10,async_bulk,5,128,547.31,553.25,481.31,27.32,100.0,299.85,199.71,35.29,63.14,23.00,847.16,582.60,0.0
B,orig,2e_K10,async_win,10,128,546.44,554.65,542.13,4.48,100.0,294.73,196.67,34.64,62.92,23.00,841.17,581.44,0.0
B,orig,2e_K10,pread,5,128,551.09,555.78,541.55,5.20,100.0,2907.30,197.98,2709.89,,,3458.39,3260.98,0.0
B,orig,2e_K500,async,10,128,181.21,789.39,178.55,238.37,99.2,1026.08,197.13,828.81,,,1215.59,1017.25,0.0
B,orig,2e_K500,async_bulk,5,128,179.54,181.26,173.06,2.93,100.0,981.09,196.37,693.25,91.09,463.00,1162.05,874.77,0.0
B,orig,2e_K500,async_win,10,128,180.88,181.66,178.97,0.88,100.0,974.25,197.24,683.13,91.11,463.00,1155.73,864.57,0.0
B,orig,2e_K500,pread,5,128,180.38,365.13,179.87,92.33,100.0,20670.68,196.49,20474.29,,,20851.71,20655.32,0.0
B,orig,2f_slru,async,10,128,96.91,212.99,94.31,62.61,100.0,7199.57,197.56,7001.50,,,7372.13,7175.12,0.0
B,orig,2f_slru,async_bulk,5,128,858.61,865.86,796.16,26.31,1.4,601.26,197.03,79.93,322.90,2.00,1460.50,940.09,0.0
B,orig,2f_slru,async_win,10,128,95.81,99.84,94.33,1.98,82.2,2472.80,198.21,1952.22,322.18,139.00,2571.53,2047.77,0.0
B,orig,2f_slru,pread,5,128,96.69,98.32,96.17,0.90,100.0,17709.98,197.50,17514.88,,,17808.68,17613.58,0.0
B,orig,2f_top100,async,10,128,541.71,548.39,537.42,3.75,100.0,398.80,197.46,200.82,,,942.02,744.05,0.0
B,orig,2f_top100,async_bulk,5,128,541.15,542.14,539.33,0.97,100.0,384.21,197.29,121.98,66.06,95.00,925.26,663.03,0.0
B,orig,2f_top100,async_win,10,128,541.78,609.50,539.51,30.46,100.0,383.92,196.66,121.26,66.24,95.00,924.86,663.22,0.0
B,orig,2f_top100,pread,5,128,539.53,541.56,537.66,1.37,100.0,9063.28,196.91,8866.37,,,9602.66,9405.75,0.0
B,orig,2f_top14,async,10,128,548.61,551.58,484.74,19.34,100.0,278.13,197.06,81.06,,,827.51,628.97,0.0
B,orig,2f_top14,async_bulk,5,128,551.47,552.17,544.45,2.94,100.0,280.39,197.71,20.31,62.73,13.00,831.70,571.14,0.0
B,orig,2f_top14,async_win,10,128,547.73,552.82,487.92,24.57,100.0,279.70,197.10,20.02,61.95,13.00,827.58,569.10,0.0
B,orig,2f_top14,pread,5,128,549.50,551.58,546.23,1.90,100.0,1478.96,197.52,1279.36,,,2028.94,1831.17,0.0
B,orig,2f_top28,async,10,128,538.97,601.91,534.88,25.40,100.0,296.19,197.20,99.25,,,835.13,638.77,0.0
B,orig,2f_top28,async_bulk,5,128,541.23,544.86,538.74,2.26,100.0,299.46,198.81,39.29,63.06,27.00,844.89,583.12,0.0
B,orig,2f_top28,async_win,10,128,540.31,542.33,536.14,2.00,100.0,297.19,197.00,36.76,62.77,27.00,836.89,577.40,0.0
B,orig,2f_top28,pread,5,128,539.03,541.26,537.55,1.40,100.0,2726.30,197.55,2529.97,,,3264.60,3068.27,0.0
B,orig,2f_top500,async,10,128,192.69,619.83,180.27,172.71,100.0,985.93,197.38,779.91,,,1200.29,1003.36,0.0
B,orig,2f_top500,async_bulk,5,128,181.24,556.22,180.24,187.61,100.0,965.25,200.31,661.97,90.51,451.00,1146.49,856.60,0.0
B,orig,2f_top500,async_win,10,128,181.55,473.73,179.02,158.73,100.0,955.25,197.94,665.56,90.65,451.00,1137.32,848.02,0.0
B,orig,2f_top500,pread,5,128,180.79,189.10,177.71,4.60,100.0,20578.22,197.00,20380.99,,,20759.01,20561.78,0.0
