workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,672.51,678.26,667.30,3.92,100.0,355.91,148.83,204.09,1028.53,879.03,0.0
YCu,orig,2d,pread,10,128,668.24,674.00,661.89,3.94,100.0,8151.90,144.14,8007.08,8822.87,8673.90,0.0
YCu,orig,2e_K10,async,10,128,674.54,721.50,664.54,23.81,100.0,370.14,147.53,221.96,1051.43,898.81,0.0
YCu,orig,2e_K10,pread,10,128,668.99,678.75,600.50,31.51,100.0,8988.55,145.48,8845.76,9614.45,9468.13,0.0
YCu,orig,2e_K500,async,10,128,661.13,1721.15,653.50,549.33,100.0,1214.97,151.38,1062.64,1881.77,1740.35,0.0
YCu,orig,2e_K500,pread,10,128,657.32,665.30,588.62,32.74,100.0,53070.62,152.39,52887.74,53694.22,53511.33,0.0
YCu,orig,2f_slru,async,10,128,109.19,114.41,103.00,3.77,100.0,42120.70,151.69,41948.82,42226.87,42055.96,0.0
YCu,orig,2f_slru,pread,10,128,118.06,120.60,109.61,3.37,100.0,103098.86,152.33,102947.78,103219.46,103068.38,0.0
YCu,orig,2f_top14,async,10,128,1032.43,1111.23,958.45,45.07,100.0,230.00,144.31,84.50,1261.47,1117.32,0.0
YCu,orig,2f_top14,pread,10,128,1041.84,1092.49,848.28,70.64,100.0,1420.76,150.75,1258.75,2458.65,2307.36,0.0
YCu,orig,2f_top28,async,10,128,645.55,685.95,634.80,18.27,100.0,253.03,147.84,105.15,914.68,750.69,0.0
YCu,orig,2f_top28,pread,10,128,630.36,673.39,607.82,25.94,100.0,2543.94,148.94,2384.86,3178.01,3007.39,0.0
YCu,orig,baseline,baseline,10,128,1044.05,1134.03,951.15,61.17,0.0,0.00,0.00,0.00,1044.05,1044.05,0.0
YCu,orig,layers_5,async,10,128,1060.30,1119.66,916.70,60.74,100.0,222.20,152.00,70.31,1277.95,1129.07,0.0
YCu,orig,layers_5,pread,10,128,1002.18,1055.40,958.42,34.12,100.0,584.97,147.11,437.86,1602.24,1445.91,0.0
YCu,orig,layers_92,async,10,128,669.19,701.39,663.93,16.47,100.0,359.61,150.94,204.40,1035.49,873.94,0.0
YCu,orig,layers_92,pread,10,128,670.07,676.25,600.17,21.50,100.0,8106.36,149.63,7963.98,8775.64,8633.31,0.0
YCu,orig,lp_shuf,pread,10,128,121.59,126.96,114.92,3.44,100.0,1562072.94,85.80,1561986.66,1562193.32,1562107.03,0.0
YCu,orig,lp_sorted,pread,10,128,113.88,119.40,107.16,3.74,100.0,105566.13,84.44,105482.65,105679.47,105595.99,0.0
YCu,orig,learned_markov_14,async,10,128,1028.31,1094.46,852.64,71.59,100.0,171.12,86.19,84.10,1196.72,1110.78,0.0
YCu,orig,learned_markov_14,pread,10,128,1051.81,1124.36,915.28,59.54,100.0,1377.64,86.60,1284.72,2417.73,2330.61,0.0
YCu,orig,learned_markov_28,async,10,128,1039.76,1076.19,853.14,62.38,100.0,190.53,86.31,103.93,1229.91,1142.80,0.0
YCu,orig,learned_markov_28,pread,10,128,1022.85,1059.98,931.16,38.92,100.0,2548.87,86.12,2465.01,3545.09,3458.24,0.0
