workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,1029.11,0.00,0.00,0.00,,,1029.11,1029.11,2.16,189.00,265.00,1.00,42964728,2026-09-23T02:55:17Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,837.73,0.00,0.00,0.00,,,837.73,837.73,2.20,187.00,260.00,1.00,42965108,2026-09-23T02:55:18Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,891.42,0.00,0.00,0.00,,,891.42,891.42,1.59,20.00,27.00,1.00,42964856,2026-09-23T02:55:18Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,587.33,0.00,0.00,0.00,,,587.33,587.33,1.66,38.00,51.00,1.00,42965608,2026-09-23T02:55:18Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,998.29,590.93,153.16,437.77,,,1589.22,1436.06,2.12,188.00,268.00,1.00,42978248,2026-09-23T02:55:19Z
A,orig,layers_5,async,128,1,1,0.00,100.00,998.97,217.05,147.85,69.20,,,1216.02,1068.17,2.15,189.00,268.00,1.00,42977580,2026-09-23T02:55:19Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,1001.57,217.95,147.48,8.06,62.41,2.00,1219.52,1009.63,2.16,189.00,268.00,1.00,42977900,2026-09-23T02:55:19Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,864.16,216.86,147.72,7.79,61.35,2.00,1081.02,871.95,2.09,189.00,268.00,1.00,42979940,2026-09-23T02:55:19Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,594.28,8263.07,195.93,8067.14,,,8857.35,8661.42,2.14,188.00,273.00,1.00,42979580,2026-09-23T02:55:20Z
A,orig,layers_92,async,128,1,1,0.00,100.00,597.03,411.96,196.60,215.37,,,1008.99,812.40,2.13,189.00,272.00,1.00,42980484,2026-09-23T02:55:20Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,596.58,373.90,193.57,114.27,66.06,87.00,970.48,710.85,2.16,189.00,272.00,1.00,42981680,2026-09-23T02:55:20Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,600.02,373.11,192.31,114.52,66.28,87.00,973.13,714.54,2.13,189.00,272.00,1.00,42983076,2026-09-23T02:55:21Z
A,orig,2d,pread,128,1,1,0.00,100.00,594.34,1772.46,61.98,1710.49,,,2366.80,2304.83,2.16,188.00,273.00,1.00,42982876,2026-09-23T02:55:21Z
A,orig,2d,async,128,1,1,0.00,100.00,529.54,240.20,154.94,85.26,,,769.74,614.80,2.15,189.00,272.00,1.00,42989968,2026-09-23T02:55:21Z
A,orig,2d,async_win,128,1,1,0.00,100.00,594.68,234.61,152.38,20.24,62.00,13.00,829.29,614.92,2.14,189.00,272.00,1.00,42991464,2026-09-23T02:55:22Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,593.39,229.62,144.76,23.26,61.60,13.00,823.01,616.65,2.16,189.00,272.00,1.00,42991056,2026-09-23T02:55:22Z
