workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2d,async,10,128,461.09,488.77,428.31,22.58,100.0,373.70,170.06,204.47,829.93,660.60,0.0
YC,orig,2d,pread,10,128,464.87,514.90,428.94,33.10,100.0,8098.43,169.87,7927.68,8564.97,8395.50,0.0
YC,orig,2e_K10,async,10,128,464.21,485.20,427.52,16.90,100.0,390.44,169.26,220.28,850.96,682.24,0.0
YC,orig,2e_K10,pread,10,128,467.66,497.01,429.03,24.59,100.0,8911.83,168.83,8740.35,9368.38,9198.69,0.0
YC,orig,2e_K500,async,10,128,500.75,521.57,490.65,10.59,100.0,1195.56,170.50,1023.87,1692.57,1522.34,0.0
YC,orig,2e_K500,pread,10,128,501.39,507.13,491.13,4.86,100.0,51832.98,169.21,51664.43,52329.64,52161.10,0.0
YC,orig,2f_slru,async,10,128,102.01,106.69,100.52,2.08,100.0,42180.60,169.28,42012.61,42282.38,42114.62,0.0
YC,orig,2f_slru,pread,10,128,107.97,112.56,104.51,2.58,100.0,102950.30,169.50,102780.68,103060.38,102890.76,0.0
YC,orig,2f_top14,async,10,128,466.67,494.70,435.69,21.18,100.0,253.48,169.17,84.25,720.54,550.98,0.0
YC,orig,2f_top14,pread,10,128,493.76,499.66,468.63,9.01,100.0,1412.84,169.02,1243.53,1907.51,1738.23,0.0
YC,orig,2f_top28,async,10,128,494.88,500.31,465.23,13.65,100.0,272.90,169.72,103.56,768.42,598.91,0.0
YC,orig,2f_top28,pread,10,128,490.83,496.72,431.23,20.60,100.0,2601.45,169.65,2429.89,3085.32,2916.51,0.0
YC,orig,baseline,baseline,10,128,887.63,919.93,868.09,15.76,0.0,0.00,0.00,0.00,887.63,887.63,0.0
YC,orig,layers_5,async,10,128,846.91,885.22,781.49,37.56,100.0,239.16,169.11,69.75,1085.61,916.30,0.0
YC,orig,layers_5,pread,10,128,886.75,896.60,815.71,23.85,100.0,610.44,169.81,440.86,1495.35,1326.86,0.0
YC,orig,layers_92,async,10,128,464.63,467.21,433.67,9.49,100.0,373.50,169.06,204.14,836.01,667.30,0.0
YC,orig,layers_92,pread,10,128,464.90,475.34,432.40,16.10,100.0,8095.05,169.69,7922.91,8550.58,8381.14,0.0
YC,orig,lp_shuf,pread,10,128,119.33,125.05,113.91,3.66,100.0,1568751.71,84.84,1568668.66,1568870.93,1568787.88,0.0
YC,orig,lp_sorted,pread,10,128,109.16,116.02,96.41,5.52,100.0,102724.08,86.17,102635.88,102834.77,102746.57,0.0
YC,orig,learned_markov_14,async,10,128,467.15,497.33,437.50,19.14,100.0,166.51,81.47,84.20,636.96,551.07,0.0
YC,orig,learned_markov_14,pread,10,128,480.83,502.41,436.41,24.35,100.0,1329.70,85.28,1243.66,1798.12,1714.61,0.0
YC,orig,learned_markov_28,async,10,128,495.91,500.48,463.60,12.54,100.0,189.11,85.68,102.79,685.39,599.02,0.0
YC,orig,learned_markov_28,pread,10,128,468.37,533.15,436.76,32.09,100.0,2508.41,85.32,2425.39,2980.56,2895.38,0.0
