workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,502.20,521.72,497.67,10.59,100.0,317.38,231.99,85.28,,,819.09,586.73,0.0
A,orig,2d,async_bulk,5,128,500.50,503.00,498.30,1.86,100.0,317.23,232.55,21.84,62.62,13.00,816.57,521.85,0.0
A,orig,2d,async_win,10,128,503.13,514.43,497.33,5.66,100.0,316.61,231.94,22.44,62.88,13.00,820.23,525.22,0.0
A,orig,2d,pread,5,128,500.80,512.69,498.99,6.14,100.0,1969.03,232.08,1736.70,,,2469.96,2237.89,0.0
A,orig,2e_K10,async,10,128,500.77,536.07,495.81,16.14,100.0,333.07,232.01,100.69,,,834.51,601.82,0.0
A,orig,2e_K10,async_bulk,5,128,502.61,504.26,473.59,11.69,100.0,328.32,231.67,33.52,63.31,23.00,829.61,535.27,0.0
A,orig,2e_K10,async_win,10,128,500.72,503.25,497.62,1.77,100.0,329.66,232.42,33.54,63.12,23.00,832.03,535.85,0.0
A,orig,2e_K10,pread,5,128,500.45,524.70,497.60,12.47,100.0,2808.32,233.06,2572.81,,,3324.60,3095.25,0.0
A,orig,2e_K500,async,10,128,181.42,196.65,180.31,7.00,100.0,1099.70,230.96,869.73,,,1280.77,1050.80,0.0
A,orig,2e_K500,async_bulk,5,128,182.78,184.47,180.12,1.63,100.0,1043.09,231.24,679.96,129.61,452.00,1227.61,861.30,0.0
A,orig,2e_K500,async_win,10,128,181.12,183.20,179.63,1.17,100.0,1038.23,232.28,676.43,128.79,452.00,1220.14,858.09,0.0
A,orig,2e_K500,pread,5,128,181.77,183.75,180.96,1.05,100.0,19505.35,231.04,19272.89,,,19688.20,19455.74,0.0
A,orig,2f_slru,async,10,128,97.00,98.13,95.11,0.93,100.0,7216.74,231.37,6984.69,,,7313.34,7081.31,0.0
A,orig,2f_slru,async_bulk,5,128,713.97,715.95,654.10,24.24,1.4,705.43,231.76,81.17,392.49,2.00,1421.37,794.25,0.0
A,orig,2f_slru,async_win,10,128,96.79,98.96,96.17,1.07,82.9,2559.68,232.64,1936.99,392.59,138.00,2656.02,2033.34,0.0
