workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,971.42,0.00,0.00,0.00,,,971.42,971.42,2.38,189.00,265.00,1.12,19475856,2026-09-18T05:15:23Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,864.94,0.00,0.00,0.00,,,864.94,864.94,2.17,187.00,260.00,1.12,19476656,2026-09-18T05:15:24Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,888.15,0.00,0.00,0.00,,,888.15,888.15,1.57,20.00,27.00,1.12,19477896,2026-09-18T05:15:24Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,596.54,0.00,0.00,0.00,,,596.54,596.54,1.66,38.00,51.00,1.12,19478616,2026-09-18T05:15:24Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,932.35,617.64,176.99,440.65,,,1549.99,1373.00,2.09,188.00,268.00,1.12,19473220,2026-09-18T05:15:25Z
A,orig,layers_5,async,128,1,1,0.00,100.00,999.66,249.87,179.66,70.21,,,1249.53,1069.87,2.12,189.00,268.00,1.12,19473912,2026-09-18T05:15:25Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,936.29,247.10,177.94,7.48,61.68,2.00,1183.39,943.77,2.11,189.00,268.00,1.12,19478764,2026-09-18T05:15:25Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,934.11,290.28,176.40,7.92,105.95,2.00,1224.39,942.03,2.09,189.00,268.00,1.12,19478148,2026-09-18T05:15:26Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,522.37,8152.97,147.80,8005.17,,,8675.34,8527.54,2.08,188.00,273.00,1.12,19483320,2026-09-18T05:15:26Z
A,orig,layers_92,async,128,1,1,0.00,100.00,538.58,354.89,143.62,211.27,,,893.47,749.85,2.09,189.00,272.00,1.12,19483304,2026-09-18T05:15:26Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,530.70,339.29,143.42,130.85,65.02,87.00,869.99,661.55,2.19,189.00,272.00,1.12,19483900,2026-09-18T05:15:26Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,592.30,346.16,147.34,133.03,65.79,87.00,938.46,725.33,2.07,189.00,272.00,1.12,19484344,2026-09-18T05:15:27Z
